sentence_id,target_id
46,_4yx-8FkHEeyewPSmlgszyA
46,_6sergFkHEeyewPSmlgszyA
46,_RDHFIFwPEeyiuNx_RO7j-Q
46,_XuNf4FkJEeyewPSmlgszyA
47,_6sergFkHEeyewPSmlgszyA
47,_RDHFIFwPEeyiuNx_RO7j-Q
47,_kvWs4FkHEeyewPSmlgszyA
48,_kvWs4FkHEeyewPSmlgszyA
48,_nwrCMFwPEeyiuNx_RO7j-Q
48,_oN4CMFkHEeyewPSmlgszyA
48,_s0aIcFkHEeyewPSmlgszyA
49,_0e5u8FkHEeyewPSmlgszyA
49,_6sergFkHEeyewPSmlgszyA
49,_XuNf4FkJEeyewPSmlgszyA
49,_s0aIcFkHEeyewPSmlgszyA
49,_yGgUMFkHEeyewPSmlgszyA
50,_0e5u8FkHEeyewPSmlgszyA
50,_2BgxMFkHEeyewPSmlgszyA
50,_4yx-8FkHEeyewPSmlgszyA
50,_RDHFIFwPEeyiuNx_RO7j-Q
50,_XuNf4FkJEeyewPSmlgszyA
50,_kvWs4FkHEeyewPSmlgszyA
50,_nwrCMFwPEeyiuNx_RO7j-Q
50,_oN4CMFkHEeyewPSmlgszyA
50,_s0aIcFkHEeyewPSmlgszyA
50,_yGgUMFkHEeyewPSmlgszyA
51,_0e5u8FkHEeyewPSmlgszyA
51,_2BgxMFkHEeyewPSmlgszyA
51,_4yx-8FkHEeyewPSmlgszyA
51,_6sergFkHEeyewPSmlgszyA
51,_XuNf4FkJEeyewPSmlgszyA
51,_kvWs4FkHEeyewPSmlgszyA
51,_nwrCMFwPEeyiuNx_RO7j-Q
51,_oN4CMFkHEeyewPSmlgszyA
51,_s0aIcFkHEeyewPSmlgszyA
51,_yGgUMFkHEeyewPSmlgszyA
52,_0e5u8FkHEeyewPSmlgszyA
52,_4yx-8FkHEeyewPSmlgszyA
52,_9wZIcFkHEeyewPSmlgszyA
52,_RDHFIFwPEeyiuNx_RO7j-Q
52,_XuNf4FkJEeyewPSmlgszyA
52,_kvWs4FkHEeyewPSmlgszyA
52,_nwrCMFwPEeyiuNx_RO7j-Q
52,_oN4CMFkHEeyewPSmlgszyA
52,_s0aIcFkHEeyewPSmlgszyA
52,_yGgUMFkHEeyewPSmlgszyA
54,_0e5u8FkHEeyewPSmlgszyA
54,_6sergFkHEeyewPSmlgszyA
54,_kvWs4FkHEeyewPSmlgszyA
54,_nwrCMFwPEeyiuNx_RO7j-Q
54,_oN4CMFkHEeyewPSmlgszyA
54,_s0aIcFkHEeyewPSmlgszyA
54,_yGgUMFkHEeyewPSmlgszyA
55,_9wZIcFkHEeyewPSmlgszyA
55,_XuNf4FkJEeyewPSmlgszyA
55,_nwrCMFwPEeyiuNx_RO7j-Q
55,_s0aIcFkHEeyewPSmlgszyA
56,_9wZIcFkHEeyewPSmlgszyA
56,_kvWs4FkHEeyewPSmlgszyA
56,_nwrCMFwPEeyiuNx_RO7j-Q
56,_oN4CMFkHEeyewPSmlgszyA
56,_s0aIcFkHEeyewPSmlgszyA
57,_0e5u8FkHEeyewPSmlgszyA
57,_2BgxMFkHEeyewPSmlgszyA
57,_4yx-8FkHEeyewPSmlgszyA
57,_6sergFkHEeyewPSmlgszyA
57,_9wZIcFkHEeyewPSmlgszyA
57,_kvWs4FkHEeyewPSmlgszyA
57,_nwrCMFwPEeyiuNx_RO7j-Q
57,_oN4CMFkHEeyewPSmlgszyA
57,_s0aIcFkHEeyewPSmlgszyA
57,_yGgUMFkHEeyewPSmlgszyA
58,_0e5u8FkHEeyewPSmlgszyA
58,_6sergFkHEeyewPSmlgszyA
58,_9wZIcFkHEeyewPSmlgszyA
58,_RDHFIFwPEeyiuNx_RO7j-Q
58,_XuNf4FkJEeyewPSmlgszyA
58,_kvWs4FkHEeyewPSmlgszyA
58,_nwrCMFwPEeyiuNx_RO7j-Q
58,_s0aIcFkHEeyewPSmlgszyA
58,_yGgUMFkHEeyewPSmlgszyA
59,_0e5u8FkHEeyewPSmlgszyA
59,_6sergFkHEeyewPSmlgszyA
59,_9wZIcFkHEeyewPSmlgszyA
59,_RDHFIFwPEeyiuNx_RO7j-Q
59,_kvWs4FkHEeyewPSmlgszyA
59,_nwrCMFwPEeyiuNx_RO7j-Q
59,_s0aIcFkHEeyewPSmlgszyA
59,_yGgUMFkHEeyewPSmlgszyA
60,_9wZIcFkHEeyewPSmlgszyA
60,_kvWs4FkHEeyewPSmlgszyA
60,_nwrCMFwPEeyiuNx_RO7j-Q
60,_s0aIcFkHEeyewPSmlgszyA
61,_4yx-8FkHEeyewPSmlgszyA
61,_9wZIcFkHEeyewPSmlgszyA
61,_nwrCMFwPEeyiuNx_RO7j-Q
62,_0e5u8FkHEeyewPSmlgszyA
62,_XuNf4FkJEeyewPSmlgszyA
62,_nwrCMFwPEeyiuNx_RO7j-Q
62,_oN4CMFkHEeyewPSmlgszyA
62,_s0aIcFkHEeyewPSmlgszyA
63,_0e5u8FkHEeyewPSmlgszyA
63,_4yx-8FkHEeyewPSmlgszyA
63,_XuNf4FkJEeyewPSmlgszyA
63,_kvWs4FkHEeyewPSmlgszyA
63,_nwrCMFwPEeyiuNx_RO7j-Q
63,_oN4CMFkHEeyewPSmlgszyA
63,_s0aIcFkHEeyewPSmlgszyA
63,_yGgUMFkHEeyewPSmlgszyA
64,_0e5u8FkHEeyewPSmlgszyA
64,_nwrCMFwPEeyiuNx_RO7j-Q
64,_s0aIcFkHEeyewPSmlgszyA
65,_0e5u8FkHEeyewPSmlgszyA
65,_2BgxMFkHEeyewPSmlgszyA
65,_4yx-8FkHEeyewPSmlgszyA
65,_kvWs4FkHEeyewPSmlgszyA
65,_oN4CMFkHEeyewPSmlgszyA
65,_s0aIcFkHEeyewPSmlgszyA
65,_yGgUMFkHEeyewPSmlgszyA
66,_0e5u8FkHEeyewPSmlgszyA
66,_2BgxMFkHEeyewPSmlgszyA
66,_kvWs4FkHEeyewPSmlgszyA
66,_oN4CMFkHEeyewPSmlgszyA
66,_s0aIcFkHEeyewPSmlgszyA
67,_0e5u8FkHEeyewPSmlgszyA
67,_oN4CMFkHEeyewPSmlgszyA
67,_s0aIcFkHEeyewPSmlgszyA
68,_0e5u8FkHEeyewPSmlgszyA
68,_oN4CMFkHEeyewPSmlgszyA
68,_s0aIcFkHEeyewPSmlgszyA
69,_0e5u8FkHEeyewPSmlgszyA
69,_2BgxMFkHEeyewPSmlgszyA
69,_4yx-8FkHEeyewPSmlgszyA
69,_6sergFkHEeyewPSmlgszyA
69,_XuNf4FkJEeyewPSmlgszyA
69,_kvWs4FkHEeyewPSmlgszyA
69,_nwrCMFwPEeyiuNx_RO7j-Q
69,_oN4CMFkHEeyewPSmlgszyA
69,_s0aIcFkHEeyewPSmlgszyA
69,_yGgUMFkHEeyewPSmlgszyA
70,_0e5u8FkHEeyewPSmlgszyA
70,_4yx-8FkHEeyewPSmlgszyA
70,_9wZIcFkHEeyewPSmlgszyA
70,_nwrCMFwPEeyiuNx_RO7j-Q
70,_s0aIcFkHEeyewPSmlgszyA
70,_yGgUMFkHEeyewPSmlgszyA
71,_0e5u8FkHEeyewPSmlgszyA
71,_4yx-8FkHEeyewPSmlgszyA
71,_kvWs4FkHEeyewPSmlgszyA
71,_nwrCMFwPEeyiuNx_RO7j-Q
71,_oN4CMFkHEeyewPSmlgszyA
71,_s0aIcFkHEeyewPSmlgszyA
71,_yGgUMFkHEeyewPSmlgszyA
72,_0e5u8FkHEeyewPSmlgszyA
72,_kvWs4FkHEeyewPSmlgszyA
72,_nwrCMFwPEeyiuNx_RO7j-Q
72,_oN4CMFkHEeyewPSmlgszyA
72,_s0aIcFkHEeyewPSmlgszyA
72,_yGgUMFkHEeyewPSmlgszyA
73,_0e5u8FkHEeyewPSmlgszyA
73,_2BgxMFkHEeyewPSmlgszyA
73,_oN4CMFkHEeyewPSmlgszyA
73,_yGgUMFkHEeyewPSmlgszyA
74,_0e5u8FkHEeyewPSmlgszyA
74,_2BgxMFkHEeyewPSmlgszyA
74,_XuNf4FkJEeyewPSmlgszyA
74,_oN4CMFkHEeyewPSmlgszyA
74,_yGgUMFkHEeyewPSmlgszyA
75,_2BgxMFkHEeyewPSmlgszyA
76,_2BgxMFkHEeyewPSmlgszyA
76,_4yx-8FkHEeyewPSmlgszyA
76,_yGgUMFkHEeyewPSmlgszyA
77,_0e5u8FkHEeyewPSmlgszyA
77,_2BgxMFkHEeyewPSmlgszyA
77,_6sergFkHEeyewPSmlgszyA
77,_RDHFIFwPEeyiuNx_RO7j-Q
78,_0e5u8FkHEeyewPSmlgszyA
78,_2BgxMFkHEeyewPSmlgszyA
78,_4yx-8FkHEeyewPSmlgszyA
78,_XuNf4FkJEeyewPSmlgszyA
78,_oN4CMFkHEeyewPSmlgszyA
78,_s0aIcFkHEeyewPSmlgszyA
78,_yGgUMFkHEeyewPSmlgszyA
79,_0e5u8FkHEeyewPSmlgszyA
79,_2BgxMFkHEeyewPSmlgszyA
79,_4yx-8FkHEeyewPSmlgszyA
79,_9wZIcFkHEeyewPSmlgszyA
79,_XuNf4FkJEeyewPSmlgszyA
79,_oN4CMFkHEeyewPSmlgszyA
79,_s0aIcFkHEeyewPSmlgszyA
79,_yGgUMFkHEeyewPSmlgszyA
80,_0e5u8FkHEeyewPSmlgszyA
80,_2BgxMFkHEeyewPSmlgszyA
80,_oN4CMFkHEeyewPSmlgszyA
80,_yGgUMFkHEeyewPSmlgszyA
81,_0e5u8FkHEeyewPSmlgszyA
81,_2BgxMFkHEeyewPSmlgszyA
82,_2BgxMFkHEeyewPSmlgszyA
82,_6sergFkHEeyewPSmlgszyA
82,_nwrCMFwPEeyiuNx_RO7j-Q
82,_oN4CMFkHEeyewPSmlgszyA
83,_0e5u8FkHEeyewPSmlgszyA
83,_2BgxMFkHEeyewPSmlgszyA
83,_4yx-8FkHEeyewPSmlgszyA
83,_oN4CMFkHEeyewPSmlgszyA
83,_yGgUMFkHEeyewPSmlgszyA
84,_0e5u8FkHEeyewPSmlgszyA
84,_2BgxMFkHEeyewPSmlgszyA
84,_4yx-8FkHEeyewPSmlgszyA
84,_6sergFkHEeyewPSmlgszyA
84,_RDHFIFwPEeyiuNx_RO7j-Q
84,_nwrCMFwPEeyiuNx_RO7j-Q
84,_s0aIcFkHEeyewPSmlgszyA
85,_0e5u8FkHEeyewPSmlgszyA
85,_2BgxMFkHEeyewPSmlgszyA
85,_4yx-8FkHEeyewPSmlgszyA
85,_6sergFkHEeyewPSmlgszyA
85,_RDHFIFwPEeyiuNx_RO7j-Q
85,_kvWs4FkHEeyewPSmlgszyA
85,_nwrCMFwPEeyiuNx_RO7j-Q
85,_oN4CMFkHEeyewPSmlgszyA
85,_s0aIcFkHEeyewPSmlgszyA
85,_yGgUMFkHEeyewPSmlgszyA
